X1,Country,effect,month,numberes_affected,year
2527,lebanon,killed,january,0,2018
2528,lebanon,killed,january,0,2018
2557,lebanon,killed,february,0,2018
2675,lebanon,killed,june,0,2018
2764,lebanon,killed,december,0,2018
2776,lebanon,kidnapped,january,0,2018
2777,lebanon,kidnapped,january,0,2018
2806,lebanon,kidnapped,february,0,2018
2924,lebanon,kidnapped,june,0,2018
3013,lebanon,kidnapped,december,0,2018
3025,lebanon,arrested,january,1,2018
3026,lebanon,arrested,january,1,2018
3055,lebanon,arrested,february,1,2018
3173,lebanon,arrested,june,1,2018
3262,lebanon,arrested,december,1,2018
34,liberia,kidnapped,january,0,2017
104,liberia,kidnapped,february,0,2017
174,liberia,kidnapped,march,0,2017
244,liberia,kidnapped,april,0,2017
314,liberia,kidnapped,may,0,2017
384,liberia,kidnapped,june,0,2017
454,liberia,kidnapped,july,0,2017
524,liberia,kidnapped,august,0,2017
594,liberia,kidnapped,september,0,2017
664,liberia,kidnapped,october,0,2017
734,liberia,kidnapped,november,0,2017
804,liberia,kidnapped,december,0,2017
874,liberia,killed,january,0,2017
944,liberia,killed,february,0,2017
1014,liberia,killed,march,0,2017
1084,liberia,killed,april,0,2017
1154,liberia,killed,may,0,2017
1224,liberia,killed,june,0,2017
1294,liberia,killed,july,0,2017
1364,liberia,killed,august,0,2017
1434,liberia,killed,september,0,2017
1504,liberia,killed,october,0,2017
1574,liberia,killed,november,0,2017
1644,liberia,killed,december,0,2017
1714,liberia,arrested,january,0,2017
1784,liberia,arrested,february,0,2017
1854,liberia,arrested,march,0,2017
1924,liberia,arrested,april,0,2017
1994,liberia,arrested,may,0,2017
2064,liberia,arrested,june,0,2017
2134,liberia,arrested,july,0,2017
2204,liberia,arrested,august,0,2017
2274,liberia,arrested,september,0,2017
2344,liberia,arrested,october,0,2017
2414,liberia,arrested,november,0,2017
2484,liberia,arrested,december,0,2017
35,libya,kidnapped,january,0,2017
105,libya,kidnapped,february,0,2017
175,libya,kidnapped,march,0,2017
245,libya,kidnapped,april,0,2017
315,libya,kidnapped,may,0,2017
385,libya,kidnapped,june,7,2017
455,libya,kidnapped,july,0,2017
525,libya,kidnapped,august,0,2017
595,libya,kidnapped,september,0,2017
665,libya,kidnapped,october,0,2017
735,libya,kidnapped,november,0,2017
805,libya,kidnapped,december,0,2017
875,libya,killed,january,0,2017
945,libya,killed,february,0,2017
1015,libya,killed,march,0,2017
1085,libya,killed,april,0,2017
1155,libya,killed,may,0,2017
1225,libya,killed,june,0,2017
1295,libya,killed,july,0,2017
1365,libya,killed,august,0,2017
1435,libya,killed,september,0,2017
1505,libya,killed,october,0,2017
1575,libya,killed,november,0,2017
1645,libya,killed,december,0,2017
1715,libya,arrested,january,0,2017
1785,libya,arrested,february,0,2017
1855,libya,arrested,march,0,2017
1925,libya,arrested,april,0,2017
1995,libya,arrested,may,0,2017
2065,libya,arrested,june,0,2017
2135,libya,arrested,july,0,2017
2205,libya,arrested,august,0,2017
2275,libya,arrested,september,0,2017
2345,libya,arrested,october,0,2017
2415,libya,arrested,november,0,2017
2485,libya,arrested,december,0,2017
2529,libya,killed,january,0,2018
2778,libya,kidnapped,january,2,2018
3027,libya,arrested,january,0,2018
36,madagascar,kidnapped,january,0,2017
106,madagascar,kidnapped,february,0,2017
176,madagascar,kidnapped,march,0,2017
246,madagascar,kidnapped,april,0,2017
316,madagascar,kidnapped,may,0,2017
386,madagascar,kidnapped,june,0,2017
456,madagascar,kidnapped,july,0,2017
526,madagascar,kidnapped,august,0,2017
596,madagascar,kidnapped,september,0,2017
666,madagascar,kidnapped,october,0,2017
736,madagascar,kidnapped,november,0,2017
806,madagascar,kidnapped,december,0,2017
876,madagascar,killed,january,0,2017
946,madagascar,killed,february,0,2017
1016,madagascar,killed,march,0,2017
1086,madagascar,killed,april,0,2017
1156,madagascar,killed,may,0,2017
1226,madagascar,killed,june,0,2017
1296,madagascar,killed,july,0,2017
1366,madagascar,killed,august,0,2017
1436,madagascar,killed,september,0,2017
1506,madagascar,killed,october,0,2017
1576,madagascar,killed,november,0,2017
1646,madagascar,killed,december,0,2017
1716,madagascar,arrested,january,0,2017
1786,madagascar,arrested,february,0,2017
1856,madagascar,arrested,march,0,2017
1926,madagascar,arrested,april,0,2017
1996,madagascar,arrested,may,0,2017
2066,madagascar,arrested,june,0,2017
2136,madagascar,arrested,july,0,2017
2206,madagascar,arrested,august,0,2017
2276,madagascar,arrested,september,0,2017
2346,madagascar,arrested,october,0,2017
2416,madagascar,arrested,november,0,2017
2486,madagascar,arrested,december,0,2017
37,malawi,kidnapped,january,0,2017
107,malawi,kidnapped,february,0,2017
177,malawi,kidnapped,march,0,2017
247,malawi,kidnapped,april,0,2017
317,malawi,kidnapped,may,0,2017
387,malawi,kidnapped,june,0,2017
457,malawi,kidnapped,july,0,2017
527,malawi,kidnapped,august,0,2017
597,malawi,kidnapped,september,0,2017
667,malawi,kidnapped,october,0,2017
737,malawi,kidnapped,november,0,2017
807,malawi,kidnapped,december,0,2017
877,malawi,killed,january,0,2017
947,malawi,killed,february,0,2017
1017,malawi,killed,march,0,2017
1087,malawi,killed,april,0,2017
1157,malawi,killed,may,0,2017
1227,malawi,killed,june,0,2017
1297,malawi,killed,july,0,2017
1367,malawi,killed,august,0,2017
1437,malawi,killed,september,0,2017
1507,malawi,killed,october,0,2017
1577,malawi,killed,november,0,2017
1647,malawi,killed,december,0,2017
1717,malawi,arrested,january,0,2017
1787,malawi,arrested,february,0,2017
1857,malawi,arrested,march,0,2017
1927,malawi,arrested,april,0,2017
1997,malawi,arrested,may,0,2017
2067,malawi,arrested,june,0,2017
2137,malawi,arrested,july,0,2017
2207,malawi,arrested,august,0,2017
2277,malawi,arrested,september,0,2017
2347,malawi,arrested,october,0,2017
2417,malawi,arrested,november,0,2017
2487,malawi,arrested,december,0,2017
38,malaysia,kidnapped,january,0,2017
108,malaysia,kidnapped,february,0,2017
178,malaysia,kidnapped,march,0,2017
248,malaysia,kidnapped,april,0,2017
318,malaysia,kidnapped,may,0,2017
388,malaysia,kidnapped,june,0,2017
458,malaysia,kidnapped,july,0,2017
528,malaysia,kidnapped,august,0,2017
598,malaysia,kidnapped,september,0,2017
668,malaysia,kidnapped,october,0,2017
738,malaysia,kidnapped,november,0,2017
808,malaysia,kidnapped,december,0,2017
878,malaysia,killed,january,0,2017
948,malaysia,killed,february,0,2017
1018,malaysia,killed,march,0,2017
1088,malaysia,killed,april,0,2017
1158,malaysia,killed,may,0,2017
1228,malaysia,killed,june,0,2017
1298,malaysia,killed,july,0,2017
1368,malaysia,killed,august,0,2017
1438,malaysia,killed,september,0,2017
1508,malaysia,killed,october,0,2017
1578,malaysia,killed,november,0,2017
1648,malaysia,killed,december,0,2017
1718,malaysia,arrested,january,0,2017
1788,malaysia,arrested,february,0,2017
1858,malaysia,arrested,march,0,2017
1928,malaysia,arrested,april,0,2017
1998,malaysia,arrested,may,0,2017
2068,malaysia,arrested,june,0,2017
2138,malaysia,arrested,july,1,2017
2208,malaysia,arrested,august,0,2017
2278,malaysia,arrested,september,0,2017
2348,malaysia,arrested,october,0,2017
2418,malaysia,arrested,november,0,2017
2488,malaysia,arrested,december,0,2017
39,mali,kidnapped,january,0,2017
109,mali,kidnapped,february,0,2017
179,mali,kidnapped,march,0,2017
249,mali,kidnapped,april,0,2017
319,mali,kidnapped,may,4,2017
389,mali,kidnapped,june,0,2017
459,mali,kidnapped,july,0,2017
529,mali,kidnapped,august,0,2017
599,mali,kidnapped,september,0,2017
669,mali,kidnapped,october,0,2017
739,mali,kidnapped,november,0,2017
809,mali,kidnapped,december,0,2017
879,mali,killed,january,1,2017
949,mali,killed,february,0,2017
1019,mali,killed,march,0,2017
1089,mali,killed,april,0,2017
1159,mali,killed,may,0,2017
1229,mali,killed,june,0,2017
1299,mali,killed,july,0,2017
1369,mali,killed,august,2,2017
1439,mali,killed,september,0,2017
1509,mali,killed,october,1,2017
1579,mali,killed,november,0,2017
1649,mali,killed,december,0,2017
1719,mali,arrested,january,0,2017
1789,mali,arrested,february,0,2017
1859,mali,arrested,march,0,2017
1929,mali,arrested,april,0,2017
1999,mali,arrested,may,1,2017
2069,mali,arrested,june,0,2017
2139,mali,arrested,july,1,2017
2209,mali,arrested,august,0,2017
2279,mali,arrested,september,0,2017
2349,mali,arrested,october,0,2017
2419,mali,arrested,november,0,2017
2489,mali,arrested,december,0,2017
2588,mali,killed,march,1,2018
2589,mali,killed,march,0,2018
2624,mali,killed,april,0,2018
2716,mali,killed,august,0,2018
2724,mali,killed,september,0,2018
2837,mali,kidnapped,march,0,2018
2838,mali,kidnapped,march,4,2018
2873,mali,kidnapped,april,0,2018
2965,mali,kidnapped,august,1,2018
2973,mali,kidnapped,september,1,2018
3086,mali,arrested,march,0,2018
3087,mali,arrested,march,0,2018
3122,mali,arrested,april,1,2018
3214,mali,arrested,august,0,2018
3222,mali,arrested,september,0,2018
3285,mali,killed,january,0,2019
3286,mali,killed,february,0,2019
3287,mali,killed,april,0,2019
3336,mali,kidnapped,january,3,2019
3337,mali,kidnapped,february,1,2019
3338,mali,kidnapped,april,3,2019
3387,mali,arrested,january,0,2019
3388,mali,arrested,february,0,2019
3389,mali,arrested,april,0,2019
40,mauritania,kidnapped,january,0,2017
110,mauritania,kidnapped,february,0,2017
180,mauritania,kidnapped,march,0,2017
250,mauritania,kidnapped,april,0,2017
320,mauritania,kidnapped,may,0,2017
390,mauritania,kidnapped,june,0,2017
460,mauritania,kidnapped,july,0,2017
530,mauritania,kidnapped,august,0,2017
600,mauritania,kidnapped,september,0,2017
670,mauritania,kidnapped,october,0,2017
740,mauritania,kidnapped,november,0,2017
810,mauritania,kidnapped,december,0,2017
880,mauritania,killed,january,0,2017
950,mauritania,killed,february,0,2017
1020,mauritania,killed,march,0,2017
1090,mauritania,killed,april,0,2017
1160,mauritania,killed,may,0,2017
1230,mauritania,killed,june,0,2017
1300,mauritania,killed,july,0,2017
1370,mauritania,killed,august,0,2017
1440,mauritania,killed,september,0,2017
1510,mauritania,killed,october,0,2017
1580,mauritania,killed,november,0,2017
1650,mauritania,killed,december,0,2017
1720,mauritania,arrested,january,0,2017
1790,mauritania,arrested,february,0,2017
1860,mauritania,arrested,march,0,2017
1930,mauritania,arrested,april,0,2017
2000,mauritania,arrested,may,0,2017
2070,mauritania,arrested,june,0,2017
2140,mauritania,arrested,july,0,2017
2210,mauritania,arrested,august,0,2017
2280,mauritania,arrested,september,0,2017
2350,mauritania,arrested,october,0,2017
2420,mauritania,arrested,november,0,2017
2490,mauritania,arrested,december,0,2017
41,mexico,kidnapped,january,0,2017
111,mexico,kidnapped,february,0,2017
181,mexico,kidnapped,march,0,2017
251,mexico,kidnapped,april,2,2017
321,mexico,kidnapped,may,0,2017
391,mexico,kidnapped,june,0,2017
461,mexico,kidnapped,july,0,2017
531,mexico,kidnapped,august,0,2017
601,mexico,kidnapped,september,0,2017
671,mexico,kidnapped,october,0,2017
741,mexico,kidnapped,november,0,2017
811,mexico,kidnapped,december,0,2017
881,mexico,killed,january,2,2017
951,mexico,killed,february,0,2017
1021,mexico,killed,march,0,2017
1091,mexico,killed,april,0,2017
1161,mexico,killed,may,0,2017
1231,mexico,killed,june,0,2017
1301,mexico,killed,july,0,2017
1371,mexico,killed,august,0,2017
1441,mexico,killed,september,0,2017
1511,mexico,killed,october,0,2017
1581,mexico,killed,november,0,2017
1651,mexico,killed,december,0,2017
1721,mexico,arrested,january,0,2017
1791,mexico,arrested,february,0,2017
1861,mexico,arrested,march,0,2017
1931,mexico,arrested,april,0,2017
2001,mexico,arrested,may,0,2017
2071,mexico,arrested,june,0,2017
2141,mexico,arrested,july,0,2017
2211,mexico,arrested,august,0,2017
2281,mexico,arrested,september,0,2017
2351,mexico,arrested,october,0,2017
2421,mexico,arrested,november,0,2017
2491,mexico,arrested,december,0,2017
2590,mexico,killed,march,0,2018
2752,mexico,killed,november,1,2018
2839,mexico,kidnapped,march,1,2018
3001,mexico,kidnapped,november,0,2018
3088,mexico,arrested,march,0,2018
3250,mexico,arrested,november,0,2018
3293,mexico,killed,february,1,2019
3344,mexico,kidnapped,february,0,2019
3395,mexico,arrested,february,0,2019
42,mongolia,kidnapped,january,0,2017
112,mongolia,kidnapped,february,0,2017
182,mongolia,kidnapped,march,0,2017
252,mongolia,kidnapped,april,0,2017
322,mongolia,kidnapped,may,0,2017
392,mongolia,kidnapped,june,0,2017
462,mongolia,kidnapped,july,0,2017
532,mongolia,kidnapped,august,0,2017
602,mongolia,kidnapped,september,0,2017
672,mongolia,kidnapped,october,0,2017
742,mongolia,kidnapped,november,0,2017
812,mongolia,kidnapped,december,0,2017
882,mongolia,killed,january,0,2017
952,mongolia,killed,february,0,2017
1022,mongolia,killed,march,0,2017
1092,mongolia,killed,april,0,2017
1162,mongolia,killed,may,0,2017
1232,mongolia,killed,june,0,2017
1302,mongolia,killed,july,0,2017
1372,mongolia,killed,august,0,2017
1442,mongolia,killed,september,0,2017
1512,mongolia,killed,october,0,2017
1582,mongolia,killed,november,0,2017
1652,mongolia,killed,december,0,2017
1722,mongolia,arrested,january,0,2017
1792,mongolia,arrested,february,0,2017
1862,mongolia,arrested,march,0,2017
1932,mongolia,arrested,april,0,2017
2002,mongolia,arrested,may,0,2017
2072,mongolia,arrested,june,0,2017
2142,mongolia,arrested,july,0,2017
2212,mongolia,arrested,august,0,2017
2282,mongolia,arrested,september,0,2017
2352,mongolia,arrested,october,0,2017
2422,mongolia,arrested,november,0,2017
2492,mongolia,arrested,december,0,2017
43,mozambique,kidnapped,january,0,2017
113,mozambique,kidnapped,february,0,2017
183,mozambique,kidnapped,march,0,2017
253,mozambique,kidnapped,april,0,2017
323,mozambique,kidnapped,may,0,2017
393,mozambique,kidnapped,june,0,2017
463,mozambique,kidnapped,july,0,2017
533,mozambique,kidnapped,august,0,2017
603,mozambique,kidnapped,september,0,2017
673,mozambique,kidnapped,october,0,2017
743,mozambique,kidnapped,november,0,2017
813,mozambique,kidnapped,december,0,2017
883,mozambique,killed,january,0,2017
953,mozambique,killed,february,0,2017
1023,mozambique,killed,march,0,2017
1093,mozambique,killed,april,0,2017
1163,mozambique,killed,may,0,2017
1233,mozambique,killed,june,0,2017
1303,mozambique,killed,july,0,2017
1373,mozambique,killed,august,0,2017
1443,mozambique,killed,september,0,2017
1513,mozambique,killed,october,0,2017
1583,mozambique,killed,november,0,2017
1653,mozambique,killed,december,0,2017
1723,mozambique,arrested,january,0,2017
1793,mozambique,arrested,february,0,2017
1863,mozambique,arrested,march,0,2017
1933,mozambique,arrested,april,0,2017
2003,mozambique,arrested,may,0,2017
2073,mozambique,arrested,june,0,2017
2143,mozambique,arrested,july,0,2017
2213,mozambique,arrested,august,0,2017
2283,mozambique,arrested,september,0,2017
2353,mozambique,arrested,october,0,2017
2423,mozambique,arrested,november,0,2017
2493,mozambique,arrested,december,0,2017
44,myanmar,kidnapped,january,0,2017
114,myanmar,kidnapped,february,0,2017
184,myanmar,kidnapped,march,1,2017
254,myanmar,kidnapped,april,0,2017
324,myanmar,kidnapped,may,0,2017
394,myanmar,kidnapped,june,0,2017
464,myanmar,kidnapped,july,0,2017
534,myanmar,kidnapped,august,0,2017
604,myanmar,kidnapped,september,0,2017
674,myanmar,kidnapped,october,0,2017
744,myanmar,kidnapped,november,0,2017
814,myanmar,kidnapped,december,0,2017
884,myanmar,killed,january,0,2017
954,myanmar,killed,february,0,2017
1024,myanmar,killed,march,0,2017
1094,myanmar,killed,april,0,2017
1164,myanmar,killed,may,0,2017
1234,myanmar,killed,june,0,2017
1304,myanmar,killed,july,1,2017
1374,myanmar,killed,august,0,2017
1444,myanmar,killed,september,0,2017
1514,myanmar,killed,october,0,2017
1584,myanmar,killed,november,0,2017
1654,myanmar,killed,december,0,2017
1724,myanmar,arrested,january,0,2017
1794,myanmar,arrested,february,0,2017
1864,myanmar,arrested,march,0,2017
1934,myanmar,arrested,april,0,2017
2004,myanmar,arrested,may,0,2017
2074,myanmar,arrested,june,0,2017
2144,myanmar,arrested,july,0,2017
2214,myanmar,arrested,august,0,2017
2284,myanmar,arrested,september,0,2017
2354,myanmar,arrested,october,0,2017
2424,myanmar,arrested,november,0,2017
2494,myanmar,arrested,december,0,2017
2625,myanmar,killed,april,1,2018
2874,myanmar,kidnapped,april,0,2018
3123,myanmar,arrested,april,0,2018
45,nepal,kidnapped,january,0,2017
115,nepal,kidnapped,february,0,2017
185,nepal,kidnapped,march,0,2017
255,nepal,kidnapped,april,0,2017
325,nepal,kidnapped,may,0,2017
395,nepal,kidnapped,june,0,2017
465,nepal,kidnapped,july,0,2017
535,nepal,kidnapped,august,0,2017
605,nepal,kidnapped,september,0,2017
675,nepal,kidnapped,october,0,2017
745,nepal,kidnapped,november,0,2017
815,nepal,kidnapped,december,0,2017
885,nepal,killed,january,0,2017
955,nepal,killed,february,0,2017
1025,nepal,killed,march,1,2017
1095,nepal,killed,april,0,2017
1165,nepal,killed,may,0,2017
1235,nepal,killed,june,0,2017
1305,nepal,killed,july,0,2017
1375,nepal,killed,august,0,2017
1445,nepal,killed,september,0,2017
1515,nepal,killed,october,0,2017
1585,nepal,killed,november,0,2017
1655,nepal,killed,december,0,2017
1725,nepal,arrested,january,0,2017
1795,nepal,arrested,february,0,2017
1865,nepal,arrested,march,0,2017
1935,nepal,arrested,april,0,2017
2005,nepal,arrested,may,0,2017
2075,nepal,arrested,june,1,2017
2145,nepal,arrested,july,0,2017
2215,nepal,arrested,august,0,2017
2285,nepal,arrested,september,0,2017
2355,nepal,arrested,october,0,2017
2425,nepal,arrested,november,0,2017
2495,nepal,arrested,december,0,2017
2626,nepal,killed,april,0,2018
2875,nepal,kidnapped,april,0,2018
3124,nepal,arrested,april,1,2018
46,nicaragua,kidnapped,january,0,2017
116,nicaragua,kidnapped,february,0,2017
186,nicaragua,kidnapped,march,0,2017
256,nicaragua,kidnapped,april,0,2017
326,nicaragua,kidnapped,may,0,2017
396,nicaragua,kidnapped,june,0,2017
466,nicaragua,kidnapped,july,0,2017
536,nicaragua,kidnapped,august,0,2017
606,nicaragua,kidnapped,september,0,2017
676,nicaragua,kidnapped,october,0,2017
746,nicaragua,kidnapped,november,0,2017
816,nicaragua,kidnapped,december,0,2017
886,nicaragua,killed,january,0,2017
956,nicaragua,killed,february,0,2017
1026,nicaragua,killed,march,0,2017
1096,nicaragua,killed,april,0,2017
1166,nicaragua,killed,may,0,2017
1236,nicaragua,killed,june,0,2017
1306,nicaragua,killed,july,0,2017
1376,nicaragua,killed,august,0,2017
1446,nicaragua,killed,september,0,2017
1516,nicaragua,killed,october,0,2017
1586,nicaragua,killed,november,0,2017
1656,nicaragua,killed,december,0,2017
1726,nicaragua,arrested,january,0,2017
1796,nicaragua,arrested,february,0,2017
1866,nicaragua,arrested,march,0,2017
1936,nicaragua,arrested,april,0,2017
2006,nicaragua,arrested,may,0,2017
2076,nicaragua,arrested,june,0,2017
2146,nicaragua,arrested,july,0,2017
2216,nicaragua,arrested,august,0,2017
2286,nicaragua,arrested,september,0,2017
2356,nicaragua,arrested,october,0,2017
2426,nicaragua,arrested,november,0,2017
2496,nicaragua,arrested,december,0,2017
47,niger,kidnapped,january,0,2017
117,niger,kidnapped,february,0,2017
187,niger,kidnapped,march,0,2017
257,niger,kidnapped,april,0,2017
327,niger,kidnapped,may,0,2017
397,niger,kidnapped,june,0,2017
467,niger,kidnapped,july,0,2017
537,niger,kidnapped,august,0,2017
607,niger,kidnapped,september,0,2017
677,niger,kidnapped,october,0,2017
747,niger,kidnapped,november,0,2017
817,niger,kidnapped,december,0,2017
887,niger,killed,january,0,2017
957,niger,killed,february,0,2017
1027,niger,killed,march,0,2017
1097,niger,killed,april,0,2017
1167,niger,killed,may,0,2017
1237,niger,killed,june,0,2017
1307,niger,killed,july,0,2017
1377,niger,killed,august,0,2017
1447,niger,killed,september,0,2017
1517,niger,killed,october,0,2017
1587,niger,killed,november,0,2017
1657,niger,killed,december,0,2017
1727,niger,arrested,january,0,2017
1797,niger,arrested,february,0,2017
1867,niger,arrested,march,0,2017
1937,niger,arrested,april,0,2017
2007,niger,arrested,may,1,2017
2077,niger,arrested,june,0,2017
2147,niger,arrested,july,0,2017
2217,niger,arrested,august,0,2017
2287,niger,arrested,september,0,2017
2357,niger,arrested,october,0,2017
2427,niger,arrested,november,0,2017
2497,niger,arrested,december,0,2017
2627,niger,killed,april,0,2018
2725,niger,killed,september,0,2018
2876,niger,kidnapped,april,1,2018
2974,niger,kidnapped,september,1,2018
3125,niger,arrested,april,0,2018
3223,niger,arrested,september,0,2018
48,nigeria,kidnapped,january,0,2017
118,nigeria,kidnapped,february,0,2017
188,nigeria,kidnapped,march,0,2017
258,nigeria,kidnapped,april,0,2017
328,nigeria,kidnapped,may,0,2017
398,nigeria,kidnapped,june,0,2017
468,nigeria,kidnapped,july,0,2017
538,nigeria,kidnapped,august,0,2017
608,nigeria,kidnapped,september,0,2017
678,nigeria,kidnapped,october,3,2017
748,nigeria,kidnapped,november,0,2017
818,nigeria,kidnapped,december,0,2017
888,nigeria,killed,january,9,2017
958,nigeria,killed,february,0,2017
1028,nigeria,killed,march,0,2017
1098,nigeria,killed,april,0,2017
1168,nigeria,killed,may,0,2017
1238,nigeria,killed,june,0,2017
1308,nigeria,killed,july,0,2017
1378,nigeria,killed,august,0,2017
1448,nigeria,killed,september,0,2017
1518,nigeria,killed,october,1,2017
1588,nigeria,killed,november,0,2017
1658,nigeria,killed,december,2,2017
1728,nigeria,arrested,january,0,2017
1798,nigeria,arrested,february,0,2017
1868,nigeria,arrested,march,0,2017
1938,nigeria,arrested,april,0,2017
2008,nigeria,arrested,may,0,2017
2078,nigeria,arrested,june,1,2017
2148,nigeria,arrested,july,0,2017
2218,nigeria,arrested,august,0,2017
2288,nigeria,arrested,september,0,2017
2358,nigeria,arrested,october,0,2017
2428,nigeria,arrested,november,0,2017
2498,nigeria,arrested,december,0,2017
2591,nigeria,killed,march,4,2018
2676,nigeria,killed,june,1,2018
2840,nigeria,kidnapped,march,3,2018
2925,nigeria,kidnapped,june,0,2018
3089,nigeria,arrested,march,0,2018
3174,nigeria,arrested,june,0,2018
3288,nigeria,killed,april,1,2019
3289,nigeria,killed,may,1,2019
3339,nigeria,kidnapped,april,0,2019
3340,nigeria,kidnapped,may,0,2019
3390,nigeria,arrested,april,0,2019
3391,nigeria,arrested,may,0,2019
2677,occupied palestinian territories,killed,june,1,2018
2717,occupied palestinian territories,killed,august,1,2018
2926,occupied palestinian territories,kidnapped,june,0,2018
2966,occupied palestinian territories,kidnapped,august,0,2018
3175,occupied palestinian territories,arrested,june,0,2018
3215,occupied palestinian territories,arrested,august,0,2018
3279,occupied palestinian territories,killed,march,1,2019
3317,occupied palestinian territories,killed,may,1,2019
3330,occupied palestinian territories,kidnapped,march,0,2019
3368,occupied palestinian territories,kidnapped,may,0,2019
3381,occupied palestinian territories,arrested,march,0,2019
3419,occupied palestinian territories,arrested,may,0,2019
49,opt/jwg,kidnapped,january,0,2017
119,opt/jwg,kidnapped,february,0,2017
189,opt/jwg,kidnapped,march,0,2017
259,opt/jwg,kidnapped,april,0,2017
329,opt/jwg,kidnapped,may,0,2017
399,opt/jwg,kidnapped,june,0,2017
469,opt/jwg,kidnapped,july,0,2017
539,opt/jwg,kidnapped,august,0,2017
609,opt/jwg,kidnapped,september,0,2017
679,opt/jwg,kidnapped,october,0,2017
749,opt/jwg,kidnapped,november,0,2017
819,opt/jwg,kidnapped,december,0,2017
889,opt/jwg,killed,january,0,2017
959,opt/jwg,killed,february,0,2017
1029,opt/jwg,killed,march,0,2017
1099,opt/jwg,killed,april,0,2017
1169,opt/jwg,killed,may,0,2017
1239,opt/jwg,killed,june,0,2017
1309,opt/jwg,killed,july,0,2017
1379,opt/jwg,killed,august,0,2017
1449,opt/jwg,killed,september,0,2017
1519,opt/jwg,killed,october,0,2017
1589,opt/jwg,killed,november,0,2017
1659,opt/jwg,killed,december,0,2017
1729,opt/jwg,arrested,january,0,2017
1799,opt/jwg,arrested,february,0,2017
1869,opt/jwg,arrested,march,0,2017
1939,opt/jwg,arrested,april,0,2017
2009,opt/jwg,arrested,may,0,2017
2079,opt/jwg,arrested,june,0,2017
2149,opt/jwg,arrested,july,0,2017
2219,opt/jwg,arrested,august,0,2017
2289,opt/jwg,arrested,september,0,2017
2359,opt/jwg,arrested,october,0,2017
2429,opt/jwg,arrested,november,0,2017
2499,opt/jwg,arrested,december,0,2017
50,pakistan,kidnapped,january,0,2017
120,pakistan,kidnapped,february,0,2017
190,pakistan,kidnapped,march,0,2017
260,pakistan,kidnapped,april,0,2017
330,pakistan,kidnapped,may,0,2017
400,pakistan,kidnapped,june,0,2017
470,pakistan,kidnapped,july,0,2017
540,pakistan,kidnapped,august,0,2017
610,pakistan,kidnapped,september,0,2017
680,pakistan,kidnapped,october,0,2017
750,pakistan,kidnapped,november,0,2017
820,pakistan,kidnapped,december,0,2017
890,pakistan,killed,january,0,2017
960,pakistan,killed,february,0,2017
1030,pakistan,killed,march,0,2017
1100,pakistan,killed,april,0,2017
1170,pakistan,killed,may,0,2017
1240,pakistan,killed,june,0,2017
1310,pakistan,killed,july,0,2017
1380,pakistan,killed,august,1,2017
1450,pakistan,killed,september,0,2017
1520,pakistan,killed,october,0,2017
1590,pakistan,killed,november,0,2017
1660,pakistan,killed,december,0,2017
1730,pakistan,arrested,january,0,2017
1800,pakistan,arrested,february,0,2017
1870,pakistan,arrested,march,0,2017
1940,pakistan,arrested,april,0,2017
2010,pakistan,arrested,may,0,2017
2080,pakistan,arrested,june,0,2017
2150,pakistan,arrested,july,0,2017
